Survived,Age,Fare,family,Sex_new,child_first_class,Embarked_C,Embarked_Q,Title_Master,Title_Miss,Title_Mrs,Title_Rare,Pclass_1,Pclass_2
1,17.0,4.060443010546419,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,29.0,3.4339872044851463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,3.196630215920881,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,2.085672091430472,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,2.1102132003465894,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,2.139571923732859,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,8.0,3.405355391810819,5,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,3.0715352369694915,3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,46.0,4.384523514872469,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,3.295836866004329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.69911764705882,4.256321678298823,10,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,3.4561841799918147,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,25.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,49.0,3.293211199735394,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,31.0,2.270402752283094,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,30.0,2.1076888046179385,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,3.224857896545748,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,34.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,31.0,3.305053521109253,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,11.0,4.795790545596741,3,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.42,2.2530481500547457,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,27.0,2.076311648670908,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,2.1719067693519296,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,18.0,2.1719067693519296,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,39.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,33.0,3.9908341858524357,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,26.0,2.1846457951293594,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,3.224857896545748,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,2.4423470353692043,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,6.0,3.4742929367327062,6,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,30.5,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,23.0,2.1888563276657025,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,31.0,3.637696679934592,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,43.0,2.008214032391468,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10.0,3.3638415951183864,5,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,52.0,4.548599834499697,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,27.0,2.2682524139135403,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,27.0,2.600836116795061,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,3.7059209199687877,5,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.0731719286662407,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,4.051711901657239,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,3.637696679934592,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,29.69911764705882,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,62.0,4.394449154672438,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,15.0,2.737880811060884,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.83,2.9831534913471307,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.1076888046179385,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,2.180891922715322,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,2.2300144001592104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39.0,4.432699549165613,2,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,21.0,2.2682524139135403,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32.0,4.051711901657239,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,3.4242626545931514,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,20.0,2.1888563276657025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,2.4423470353692043,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,30.0,3.4657359027997265,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,34.5,2.006534770871748,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,2.2682524139135403,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,42.0,2.145931282948669,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,4.256321678298823,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,2.1855792552411137,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,3.526360524616161,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,29.69911764705882,4.500966778400217,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,4.0,3.4742929367327062,6,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,74.0,2.1719067693519296,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.0,2.787834413830345,2,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,16.0,3.698829784967104,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,44.0,3.295836866004329,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,18.0,2.336986519711378,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,45.0,5.11118445372147,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,51.0,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24.0,3.0085645861193133,3,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,29.69911764705882,2.1076888046179385,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,41.0,2.7152442616824506,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,2.525728644308255,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,48.0,3.293211199735394,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,29.69911764705882,4.256321678298823,10,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,24.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,42.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,27.0,2.6985586316685946,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,31.0,3.941500250945973,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.3513752571634776,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,2.495953738718064,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,26.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47.0,3.9806942251907276,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,33.0,1.791759469228055,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,47.0,2.3025850929940455,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,3.2188758248682006,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,15.0,2.1071782966514356,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,20.0,2.3837779082709782,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,56.0,4.432699549165613,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,25.0,3.295836866004329,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,33.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,2.4437981558973862,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,28.0,2.4423470353692043,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25.0,2.085672091430472,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,3.405355391810819,5,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,27.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,19.0,3.4339872044851463,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,29.69911764705882,3.196630215920881,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,26.0,3.4339872044851463,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,32.0,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
