Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,QualArea,TotalBath,TotalPorchSF,HouseAge,RemodAge,IsRemodeled
158,4.110873864173311,RL,4.532599493153256,9.392995206560258,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,4.442651256490317,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,6.652863029353347,GasA,Ex,Y,SBrkr,6.652863029353347,7.085901464365611,4,0.6931471805599453,Ex,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,0.0,0.0,0.0,5,2010,New,Partial,269500,9.664278133535126,2.5,4.330733340286331,1,0,1
17,3.044522437723423,RL,4.324132656254979,9.32741204356202,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,5.198497031265826,TA,TA,CBlock,TA,TA,No,ALQ,6.361302477572996,Unf,6.056784013228625,GasA,Ex,Y,SBrkr,6.912742820493176,0.0,2,0.6931471805599453,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0.0,0.0,6.55250788703459,3,2010,WD,Normal,149000,8.703672758358856,2.0,0.0,40,40,0
1073,3.9318256327243257,RL,3.9318256327243257,8.934059722248843,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,6.698268054115413,GasA,Fa,Y,FuseA,6.910750787961936,6.12029741895095,4,0.6931471805599453,TA,Typ,1,TA,Detchd,Unf,1,TA,TA,P,0.0,0.0,0.0,8,2006,WD,Normal,91500,8.893023494394711,2.5,0.0,58,56,1
547,3.9318256327243257,RL,4.2626798770413155,9.075436609511382,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,5.707110264748875,Unf,6.641182169740591,GasA,Ex,Y,FuseA,6.82001636467413,6.580639137284949,3,0.6931471805599453,TA,Typ,1,Gd,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,5,2007,WD,Normal,210000,9.19125948416339,1.5,5.209486152841421,84,57,1
659,3.9318256327243257,RL,4.3694478524670215,9.770184705221707,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.816735880594968,GasA,TA,Y,SBrkr,6.816735880594968,6.304448802421981,3,0.6931471805599453,TA,Typ,1,Gd,Attchd,Unf,1,TA,TA,Y,5.262690188904886,0.0,0.0,1,2010,WD,Abnorml,97500,9.076694687106265,1.5,0.0,62,60,1
1194,4.795790545596741,RM,4.276666119016055,8.412054873292933,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,6.054439346269371,TA,TA,PConc,Ex,TA,No,GLQ,6.784457062637643,Unf,5.834810737062605,GasA,Ex,Y,SBrkr,7.110696122978827,0.0,2,0.6931471805599453,TA,Typ,0,NA,Attchd,Fin,2,TA,TA,Y,0.0,0.0,0.0,6,2009,WD,Normal,165000,8.901775088607979,3.0,5.720311776607412,10,10,0
1020,4.795790545596741,RL,3.784189633918261,8.01102337918644,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,4.983606621708336,Gd,TA,PConc,Gd,TA,Gd,GLQ,2.833213344056216,Unf,7.205635176410364,GasA,Ex,Y,SBrkr,7.317876198626496,0.0,2,0.6931471805599453,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,4.962844630259907,0.0,0.0,4,2006,WD,Normal,213490,9.26321741157695,2.0,3.044522437723423,1,1,0
1224,3.044522437723423,RL,4.499809670330265,9.276221741089696,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,3.8066624897703196,TA,TA,CBlock,TA,Fa,No,LwQ,6.6293632534374485,Unf,7.2305631534092925,GasA,TA,N,FuseA,7.667158255319148,0.0,4,0.6931471805599453,TA,Mod,0,NA,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,10,2006,WD,Normal,137900,9.276221741089696,2.0,3.4339872044851463,55,55,0
960,5.081404364984463,FV,3.2188758248682006,7.8528278122817445,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,6.405228458030842,Unf,4.532599493153256,GasA,Ex,Y,SBrkr,6.546785410760524,6.580639137284949,3,0.6931471805599453,Gd,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,5,2010,WD,Normal,155000,9.201602306032898,3.5,3.8066624897703196,11,11,0
1374,3.044522437723423,RL,4.516338972281476,9.34145634983372,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,6.559615237493242,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.1569563646156364,Unf,7.20934025660291,GasA,Ex,Y,SBrkr,7.876258882303226,0.0,2,0.6931471805599453,Ex,Typ,2,Gd,Attchd,RFn,3,TA,TA,Y,5.752572638825633,0.0,0.0,3,2007,WD,Normal,466500,10.178502231260227,3.5,4.948759890378168,6,5,1
284,3.044522437723423,RL,4.31748811353631,9.170871628065816,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,4.290459441148391,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.292337176173877,GasA,Ex,Y,SBrkr,7.292337176173877,0.0,3,0.6931471805599453,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,5.351858133476067,0.0,0.0,12,2009,New,Partial,244600,9.371182897093012,2.0,5.017279836814924,1,0,1
798,3.044522437723423,RL,4.060443010546419,8.946114375560743,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.3473892096560105,Unf,5.318119993844216,GasA,Gd,Y,SBrkr,6.651571873589727,0.0,2,0.6931471805599453,TA,Typ,0,NA,Attchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,4,2008,WD,Abnorml,110000,8.259975659768276,1.0,0.0,55,55,0
226,5.081404364984463,RM,3.091042453358316,7.427144133408616,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,4.962844630259907,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.447305862541213,GasA,TA,Y,SBrkr,6.447305862541213,6.511745329644728,3,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,5,2009,COD,Abnorml,112000,8.781248333236862,2.5,0.0,38,38,0
27,3.044522437723423,RL,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,5.459585514144159,Rec,5.198497031265826,GasA,TA,Y,SBrkr,6.803505257608338,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,5.407171771460119,0.0,0.0,5,2010,WD,Normal,134800,8.412054873292933,1.5,3.4965075614664802,59,10,1
438,3.828641396489095,RM,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,6.785587645007929,GasA,Gd,Y,SBrkr,6.807934943699926,0.0,2,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,1,2009,WD,Normal,119000,8.59877317840866,1.0,4.663439094112067,83,5,1
1420,3.044522437723423,RL,4.23410650459726,9.703938450075547,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,5.746203190540153,Gd,Gd,CBlock,TA,TA,Av,Rec,7.01301578963963,Unf,6.5998704992128365,GasA,Gd,Y,SBrkr,7.520234556474628,0.0,3,0.6931471805599453,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0.0,0.0,0.0,12,2006,WD,Normal,223000,9.31154225248515,3.0,5.66988092298052,37,37,0
230,4.795790545596741,RL,3.784189633918261,8.065579427282092,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,2.833213344056216,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,7.213768308118642,GasA,Ex,Y,SBrkr,7.349873704738337,0.0,2,0.6931471805599453,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,4.969813299576001,0.0,0.0,5,2009,WD,Normal,192500,9.295232838994146,2.0,3.044522437723423,4,3,1
38,3.044522437723423,RL,4.31748811353631,9.051696278536586,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,6.478509642208569,TA,TA,CBlock,TA,TA,No,Rec,7.101675971619444,Unf,4.442651256490317,GasA,Gd,Y,SBrkr,7.168579897264035,0.0,3,0.6931471805599453,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0.0,0.0,0.0,10,2009,WD,Normal,153000,8.777401286867264,1.5,0.0,55,19,1
750,3.9318256327243257,RL,3.9318256327243257,9.036701015565063,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,Wall,TA,N,FuseF,6.9930151229329605,6.091309882077698,4,0.6931471805599453,TA,Mod,0,NA,Detchd,Unf,1,TA,TA,N,4.532599493153256,0.0,0.0,4,2009,WD,Normal,98000,8.718827059242566,2.0,5.225746673713202,64,59,1
1046,3.044522437723423,RL,4.212127597878484,9.523763287920113,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,GasA,Ex,Y,FuseA,7.458186157340487,0.0,4,0.6931471805599453,TA,Min2,1,Gd,Attchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,6,2009,WD,Normal,139600,8.556413904569519,2.0,0.0,54,54,0
470,4.110873864173311,RL,4.343805421853684,9.1369090938903,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,4.795790545596741,Gd,TA,PConc,Gd,TA,No,GLQ,6.056784013228625,Unf,6.008813185442595,GasA,Ex,Y,SBrkr,6.725033642166843,6.778784897685177,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,4.976733742420574,0.0,0.0,6,2008,WD,Normal,187000,9.236105579862208,2.5,4.2626798770413155,15,15,0
1246,4.394449154672439,RL,4.3694478524670215,9.400216653174247,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,4.31748811353631,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,6.373319789577012,GasA,Ex,Y,SBrkr,7.039660349862076,6.591673732008658,3,0.6931471805599453,TA,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,5.594711379601839,0.0,0.0,1,2007,WD,Abnorml,178000,9.324472306021095,3.5,5.560681631015528,23,4,1
1435,3.044522437723423,RL,4.394449154672439,9.76428295481558,Pave,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.842683282238422,Unf,5.25227342804663,GasA,Fa,Y,SBrkr,7.027314514039777,0.0,3,0.6931471805599453,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,P,5.69035945432406,0.0,0.0,5,2006,WD,Normal,160000,8.636042325254618,3.0,3.7376696182833684,29,29,0
688,5.081404364984463,FV,4.310799125385514,8.53817159780143,Pave,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.480638923341991,Unf,5.746203190540153,GasA,Ex,Y,SBrkr,6.313548046277095,6.313548046277095,2,0.6931471805599453,Gd,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,3,2007,WD,Normal,148800,8.950921764797261,2.5,4.110873864173311,3,3,0
1344,3.9318256327243257,RL,4.060443010546419,8.930494185292178,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,6.799055862058796,GasA,Gd,Y,SBrkr,7.067319848653476,6.60934924316738,3,0.6931471805599453,TA,Typ,1,TA,Detchd,Unf,2,Fa,Fa,Y,0.0,0.0,0.0,3,2009,WD,Normal,177000,9.348274558065496,1.5,0.0,81,59,1
640,4.795790545596741,RL,3.9889840465642745,8.289790583181643,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,7.051855622955894,Unf,5.905361848054571,GasA,Ex,Y,SBrkr,7.357556200910353,0.0,1,0.6931471805599453,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,5.746203190540153,0.0,0.0,10,2006,New,Partial,264561,9.436439551116026,3.0,0.0,0,0,0
1262,3.044522437723423,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.22455842927536,Unf,6.304448802421981,GasA,Gd,Y,SBrkr,6.957497370876951,0.0,2,0.6931471805599453,TA,Typ,0,NA,Attchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,6,2009,WD,Normal,128900,8.566173813637858,1.0,0.0,53,53,0
1159,3.044522437723423,RL,4.532599493153256,9.387062950369655,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,5.231108616854587,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.365812837209472,GasA,Ex,Y,SBrkr,7.365812837209472,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,3,TA,TA,Y,0.0,0.0,0.0,6,2008,ConLD,Partial,235128,9.444700778495557,2.0,3.2188758248682006,1,0,1
1218,3.044522437723423,FV,4.290459441148391,9.0642735958414,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,4.290459441148391,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.842683282238422,Unf,5.8998973535824915,GasA,Ex,Y,SBrkr,7.181591944611865,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,4.912654885736052,0.0,0.0,9,2009,New,Partial,229456,9.26036786557583,3.0,4.727387818712341,0,0,0
1329,3.9318256327243257,RM,4.110873864173311,9.25349564229011,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,6.202535517187923,Unf,6.925595197110468,GasW,Ex,Y,SBrkr,7.368339686311381,7.097548850614793,5,0.6931471805599453,TA,Mod,2,TA,Detchd,Unf,2,Fa,TA,Y,0.0,0.0,7.048386408721883,6,2008,WD,Normal,256000,9.726332625693532,2.0,6.93537044601511,88,58,1
801,4.110873864173311,RL,4.382026634673881,9.457122321855792,Pave,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,6.137727054086234,Unf,5.043425116919247,GasA,Gd,Y,SBrkr,6.424869023905388,6.9782137426306985,4,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,6.0014148779611505,0.0,5.993961427306569,5,2008,WD,Normal,200000,9.223157875686796,3.5,5.703782474656201,11,11,0
161,3.044522437723423,RL,4.23410650459726,9.316590491818841,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,PConc,Gd,TA,No,BLQ,6.493753839851686,Unf,6.35088571671474,GasA,TA,Y,SBrkr,7.117205503164344,0.0,3,0.6931471805599453,TA,Typ,0,NA,Attchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,6,2008,WD,Normal,162500,8.9082888855571,2.0,0.0,24,24,0
957,5.081404364984463,RM,3.2188758248682006,7.170888478512505,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.655991810819852,Unf,5.6240175061873385,GasA,TA,Y,SBrkr,6.331501849893691,6.505784060128229,2,0.6931471805599453,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,5.017279836814924,0.0,0.0,5,2009,WD,Normal,124000,8.905851181208021,1.5,0.0,29,29,0
1187,5.25227342804663,RL,4.68213122712422,9.270117576012044,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,6.089044875446846,Unf,6.289715570908998,GasA,TA,Y,SBrkr,6.922643891475888,6.530877627725885,3,1.0986122886681098,TA,Typ,0,NA,CarPort,Unf,2,Fa,Fa,Y,0.0,0.0,0.0,8,2009,WD,Abnorml,95000,8.53660358493606,3.0,4.31748811353631,109,39,1
822,3.044522437723423,RM,4.110873864173311,8.699681400989514,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,6.842683282238422,GasA,TA,N,SBrkr,6.842683282238422,0.0,2,0.6931471805599453,TA,Min2,0,NA,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,2,2009,WD,Normal,93000,8.22817689595132,1.0,4.976733742420574,56,56,0
1238,4.110873864173311,RL,3.7376696182833684,9.424967763522053,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,6.742880635791903,GasA,Ex,Y,SBrkr,6.742880635791903,7.004881989712859,4,0.6931471805599453,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,4.61512051684126,0.0,0.0,9,2006,WD,Normal,195000,9.520541965857834,2.5,3.8918202981106265,2,1,1
878,4.110873864173311,RL,4.31748811353631,9.086476384753796,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,5.37989735354046,Gd,TA,PConc,Ex,TA,No,GLQ,7.065613363597717,Unf,5.680172609017068,GasA,Ex,Y,SBrkr,7.288244401020124,6.637258031284457,4,0.6931471805599453,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,5.220355825078324,0.0,0.0,6,2009,WD,Normal,350000,9.904337191490706,3.5,0.0,5,4,1
914,4.51085950651685,RH,4.418840607796598,8.74369111054302,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.652489180268651,Unf,6.576469569048224,GasA,TA,N,FuseA,6.90975328164481,6.90975328164481,4,1.0986122886681098,TA,Typ,0,NA,2Types,Unf,3,TA,TA,Y,0.0,0.0,0.0,8,2007,WD,Normal,145000,9.211439767419483,2.0,0.0,58,57,1
153,4.110873864173311,RL,4.394449154672439,9.602652693506046,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,5.53338948872752,TA,TA,CBlock,TA,TA,No,Rec,6.0330862217988015,Unf,6.016157159698354,GasA,Gd,Y,SBrkr,7.001245622069476,6.799055862058796,4,0.6931471805599453,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0.0,0.0,0.0,6,2006,WD,Normal,190000,9.389239411968807,2.5,4.204692619390966,35,35,0
1339,4.110873864173311,RL,4.564348191467836,9.506808731708581,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.55250788703459,Unf,5.37989735354046,GasA,Ex,Y,SBrkr,6.825460036255307,6.848005274576363,3,0.6931471805599453,Gd,Typ,0,NA,BuiltIn,RFn,2,TA,TA,Y,4.990432586778736,0.0,0.0,6,2006,WD,Normal,200000,9.474856166396124,3.5,4.5217885770490405,4,4,0
510,3.044522437723423,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,4.890349128221754,TA,TA,CBlock,TA,TA,No,ALQ,6.899723107284872,Unf,3.9318256327243257,GasA,Ex,Y,SBrkr,6.948897222313312,0.0,3,0.6931471805599453,TA,Typ,0,NA,Attchd,RFn,1,TA,TA,Y,5.41610040220442,0.0,0.0,7,2009,WD,Normal,124500,8.55756708555451,2.0,4.48863636973214,50,50,0
1136,3.4339872044851463,RM,4.110873864173311,8.729235349659273,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,6.8679744089702925,GasA,TA,N,SBrkr,6.894670039433482,0.0,2,0.6931471805599453,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,5,2007,WD,Normal,102000,8.685584842676693,1.0,4.859812404361672,81,57,1
1252,4.795790545596741,RL,4.52720864451838,8.051022208190679,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,5.099866427824199,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.2485040723706105,GasA,Ex,Y,SBrkr,7.2485040723706105,0.0,2,0.6931471805599453,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,5.003946305945459,0.0,0.0,3,2006,WD,Normal,171750,9.193804403336083,2.0,3.6109179126442243,3,3,0
104,3.044522437723423,RL,4.553876891600541,9.249849505070895,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.112327444710911,GasA,Ex,Y,SBrkr,7.112327444710911,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,3,TA,TA,Y,0.0,0.0,0.0,5,2010,WD,Normal,198900,9.05753878171822,2.0,3.6109179126442243,1,1,0
587,3.4339872044851463,RL,4.02535169073515,9.236787541991031,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1918,2000,Gable,CompShg,Stucco,Wd Shng,0.0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,5.351858133476067,ALQ,0.0,GasA,Ex,Y,SBrkr,6.732210706467206,0.0,2,0.6931471805599453,Fa,Typ,0,NA,Detchd,Fin,1,TA,TA,N,0.0,0.0,0.0,5,2008,WD,Normal,130000,8.522976436171964,2.0,4.727387818712341,90,8,1
1381,3.4339872044851463,RL,3.828641396489095,9.013473543740192,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,5.318119993844216,Unf,6.495265555937008,GasA,TA,N,FuseF,6.762729506931879,0.0,2,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,Fa,Y,0.0,0.0,0.0,6,2010,WD,Normal,58500,7.860570785538664,2.0,4.574710978503383,96,60,1
